date,1. open,2. high,3. low,4. close,5. volume
2013-05-31,55.99,114.9,53.0,97.76,331220900.0
2013-04-30,42.36,58.18,40.2105,53.99,81548100.0
2013-03-28,35.0,39.49,34.25,37.89,29655000.0
2013-02-28,38.17,40.0,33.8,34.83,44256000.0
2013-01-31,35.0,38.71,32.11,37.51,28464600.0
2012-12-31,33.89,35.8,32.75,33.87,21714300.0
2012-11-30,28.25,34.29,28.2,33.82,23760900.0
2012-10-31,29.5,30.1,26.86,28.1314,17620900.0
2012-09-28,28.52,32.78,27.295,29.28,33295100.0
2012-08-31,27.99,31.3,25.52,28.52,24482100.0
2012-07-31,31.35,36.0,27.21,27.42,32543400.0
2012-06-29,28.53,34.5,27.11,31.29,26127100.0
2012-05-31,33.13,34.68,26.83,29.5,34185300.0
2012-04-30,37.33,38.4696,31.0,33.13,22752900.0
2012-03-30,33.51,39.95,32.62,37.24,22163500.0
2012-02-29,29.07,34.97,29.0,33.41,23193600.0
2012-01-31,28.94,30.0,22.64,29.07,25609900.0
2011-12-30,32.57,35.0,26.03,28.56,21128500.0
2011-11-30,28.39,35.0,28.0,32.74,25846800.0
2011-10-31,24.95,30.0,22.93,29.37,21662600.0
2011-09-30,24.66,26.99,22.29,24.39,18021500.0
2011-08-31,28.67,29.2,21.5,24.74,27215700.0
2011-07-29,29.07,30.44,26.63,28.17,21102100.0
2011-06-30,30.0,31.5,25.5,29.13,39727300.0
2011-05-31,27.6,30.28,25.52,30.14,30348800.0
2011-04-29,27.45,28.18,24.2,27.6,29894900.0
2011-03-31,24.05,28.71,21.77,27.75,32563300.0
2011-02-28,24.31,25.49,21.11,23.89,29303500.0
2011-01-31,26.84,28.71,22.37,24.1,28420100.0
2010-12-31,35.87,36.42,25.0,26.63,36892900.0
2010-11-30,21.94,36.0,21.05,35.33,28315100.0
2010-10-29,20.69,21.87,20.0,21.84,6547800.0
2010-09-30,19.62,23.16,19.5,20.405,18045900.0
2010-08-31,20.5,22.18,17.39,19.48,15038200.0
2010-07-30,25.0,25.92,14.98,19.94,64575800.0
